opt/step,opt/E,geom,cutoff
100423.0,-75.32268624593627,benzene_dimer_T_10.00A,transfer
100424.0,-75.32473586640965,benzene_dimer_T_10.00A,transfer
100425.0,-75.3403809545946,benzene_dimer_T_10.00A,transfer
100426.0,-75.30960038846945,benzene_dimer_T_10.00A,transfer
100427.0,-75.33621200346124,benzene_dimer_T_10.00A,transfer
100428.0,-75.33026712533261,benzene_dimer_T_10.00A,transfer
100429.0,-75.31889560425043,benzene_dimer_T_10.00A,transfer
100430.0,-75.31852883409476,benzene_dimer_T_10.00A,transfer
100431.0,-75.31588563828056,benzene_dimer_T_10.00A,transfer
100432.0,-75.31850561569517,benzene_dimer_T_10.00A,transfer
100433.0,-75.33024833392417,benzene_dimer_T_10.00A,transfer
100434.0,-75.34770547123462,benzene_dimer_T_10.00A,transfer
100435.0,-75.31148260910916,benzene_dimer_T_10.00A,transfer
100436.0,-75.3278014919301,benzene_dimer_T_10.00A,transfer
100437.0,-75.32002461531633,benzene_dimer_T_10.00A,transfer
100438.0,-75.33003353438176,benzene_dimer_T_10.00A,transfer
100439.0,-75.33074520720142,benzene_dimer_T_10.00A,transfer
100440.0,-75.32260639715207,benzene_dimer_T_10.00A,transfer
100441.0,-75.33860989280106,benzene_dimer_T_10.00A,transfer
100442.0,-75.32961313485721,benzene_dimer_T_10.00A,transfer
100443.0,-75.31610707637554,benzene_dimer_T_10.00A,transfer
100444.0,-75.32140356889084,benzene_dimer_T_10.00A,transfer
100445.0,-75.33529853531711,benzene_dimer_T_10.00A,transfer
100446.0,-75.31488023011691,benzene_dimer_T_10.00A,transfer
100447.0,-75.32236298194627,benzene_dimer_T_10.00A,transfer
100448.0,-75.31133372010264,benzene_dimer_T_10.00A,transfer
100449.0,-75.33678181188691,benzene_dimer_T_10.00A,transfer
100450.0,-75.33000346437015,benzene_dimer_T_10.00A,transfer
100451.0,-75.321314242746,benzene_dimer_T_10.00A,transfer
100452.0,-75.32355824931953,benzene_dimer_T_10.00A,transfer
100453.0,-75.32695619795564,benzene_dimer_T_10.00A,transfer
100454.0,-75.31334330080584,benzene_dimer_T_10.00A,transfer
100455.0,-75.32984489324906,benzene_dimer_T_10.00A,transfer
100456.0,-75.32874307054851,benzene_dimer_T_10.00A,transfer
100457.0,-75.33573802400741,benzene_dimer_T_10.00A,transfer
100458.0,-75.32014035755549,benzene_dimer_T_10.00A,transfer
100459.0,-75.30461108476166,benzene_dimer_T_10.00A,transfer
100460.0,-75.29404018012816,benzene_dimer_T_10.00A,transfer
100461.0,-75.33153501673964,benzene_dimer_T_10.00A,transfer
100462.0,-75.33365362328938,benzene_dimer_T_10.00A,transfer
100463.0,-75.32852300632487,benzene_dimer_T_10.00A,transfer
100464.0,-75.32126978498215,benzene_dimer_T_10.00A,transfer
100465.0,-75.32504280454587,benzene_dimer_T_10.00A,transfer
100466.0,-75.32432420453185,benzene_dimer_T_10.00A,transfer
100467.0,-75.32475980789025,benzene_dimer_T_10.00A,transfer
100468.0,-75.3323736532973,benzene_dimer_T_10.00A,transfer
100469.0,-75.32105043515615,benzene_dimer_T_10.00A,transfer
100470.0,-75.33851418936771,benzene_dimer_T_10.00A,transfer
100471.0,-75.31410896843255,benzene_dimer_T_10.00A,transfer
100472.0,-75.30826039635065,benzene_dimer_T_10.00A,transfer
100473.0,-75.31296806736071,benzene_dimer_T_10.00A,transfer
100474.0,-75.3343922424722,benzene_dimer_T_10.00A,transfer
100475.0,-75.33510874168743,benzene_dimer_T_10.00A,transfer
100476.0,-75.33420926285191,benzene_dimer_T_10.00A,transfer
100477.0,-75.34058664351373,benzene_dimer_T_10.00A,transfer
100478.0,-75.32594061335418,benzene_dimer_T_10.00A,transfer
100479.0,-75.32164271078244,benzene_dimer_T_10.00A,transfer
100480.0,-75.31870382664351,benzene_dimer_T_10.00A,transfer
100481.0,-75.31916639328847,benzene_dimer_T_10.00A,transfer
100482.0,-75.31800749041253,benzene_dimer_T_10.00A,transfer
100483.0,-75.3339319751748,benzene_dimer_T_10.00A,transfer
100484.0,-75.33006939901964,benzene_dimer_T_10.00A,transfer
100485.0,-75.33945576933777,benzene_dimer_T_10.00A,transfer
100486.0,-75.32065835233027,benzene_dimer_T_10.00A,transfer
100487.0,-75.31356613907109,benzene_dimer_T_10.00A,transfer
100488.0,-75.31508011311328,benzene_dimer_T_10.00A,transfer
100489.0,-75.32343179373264,benzene_dimer_T_10.00A,transfer
100490.0,-75.33892099245307,benzene_dimer_T_10.00A,transfer
100491.0,-75.31957702811505,benzene_dimer_T_10.00A,transfer
100492.0,-75.33471089747363,benzene_dimer_T_10.00A,transfer
100493.0,-75.34217271393283,benzene_dimer_T_10.00A,transfer
100494.0,-75.3340280633612,benzene_dimer_T_10.00A,transfer
100495.0,-75.3277487903326,benzene_dimer_T_10.00A,transfer
100496.0,-75.32221170709673,benzene_dimer_T_10.00A,transfer
100497.0,-75.33136709013948,benzene_dimer_T_10.00A,transfer
100498.0,-75.33792043437883,benzene_dimer_T_10.00A,transfer
100499.0,-75.34591660544869,benzene_dimer_T_10.00A,transfer
100500.0,-75.3222523506675,benzene_dimer_T_10.00A,transfer
100501.0,-75.34546047274445,benzene_dimer_T_10.00A,transfer
100502.0,-75.33615753398422,benzene_dimer_T_10.00A,transfer
100503.0,-75.31696285816264,benzene_dimer_T_10.00A,transfer
100504.0,-75.3323363656691,benzene_dimer_T_10.00A,transfer
100505.0,-75.34137072461877,benzene_dimer_T_10.00A,transfer
100506.0,-75.34469421598833,benzene_dimer_T_10.00A,transfer
100507.0,-75.33245361333633,benzene_dimer_T_10.00A,transfer
100508.0,-75.34184276024325,benzene_dimer_T_10.00A,transfer
100509.0,-75.31013867738912,benzene_dimer_T_10.00A,transfer
100510.0,-75.31885532242396,benzene_dimer_T_10.00A,transfer
100511.0,-75.34655358714042,benzene_dimer_T_10.00A,transfer
100512.0,-75.31946941641385,benzene_dimer_T_10.00A,transfer
100513.0,-75.34650908317866,benzene_dimer_T_10.00A,transfer
100514.0,-75.30319159936036,benzene_dimer_T_10.00A,transfer
100515.0,-75.30429299460437,benzene_dimer_T_10.00A,transfer
100516.0,-75.31922612526428,benzene_dimer_T_10.00A,transfer
100517.0,-75.33647527203101,benzene_dimer_T_10.00A,transfer
100518.0,-75.3166219964893,benzene_dimer_T_10.00A,transfer
100519.0,-75.32636486288176,benzene_dimer_T_10.00A,transfer
100520.0,-75.28262620207815,benzene_dimer_T_10.00A,transfer
100521.0,-75.30609767484883,benzene_dimer_T_10.00A,transfer
100522.0,-75.32236416345071,benzene_dimer_T_10.00A,transfer
100523.0,-75.33258247831697,benzene_dimer_T_10.00A,transfer
100524.0,-75.32390046739638,benzene_dimer_T_10.00A,transfer
100525.0,-75.33951641398144,benzene_dimer_T_10.00A,transfer
100526.0,-75.31858519231668,benzene_dimer_T_10.00A,transfer
100527.0,-75.33345097152501,benzene_dimer_T_10.00A,transfer
100528.0,-75.32614377899907,benzene_dimer_T_10.00A,transfer
100529.0,-75.33253904653536,benzene_dimer_T_10.00A,transfer
100530.0,-75.31898053401261,benzene_dimer_T_10.00A,transfer
100531.0,-75.33674972934546,benzene_dimer_T_10.00A,transfer
100532.0,-75.28842330733647,benzene_dimer_T_10.00A,transfer
100533.0,-75.30911155715796,benzene_dimer_T_10.00A,transfer
100534.0,-75.31055290560802,benzene_dimer_T_10.00A,transfer
100535.0,-75.32299441259318,benzene_dimer_T_10.00A,transfer
100536.0,-75.34158195623095,benzene_dimer_T_10.00A,transfer
100537.0,-75.3296053238475,benzene_dimer_T_10.00A,transfer
100538.0,-75.33618508226044,benzene_dimer_T_10.00A,transfer
100539.0,-75.3243973477732,benzene_dimer_T_10.00A,transfer
100540.0,-75.33061001160813,benzene_dimer_T_10.00A,transfer
100541.0,-75.31929751111741,benzene_dimer_T_10.00A,transfer
100542.0,-75.32255350318496,benzene_dimer_T_10.00A,transfer
100543.0,-75.32349091704515,benzene_dimer_T_10.00A,transfer
100544.0,-75.33035513556729,benzene_dimer_T_10.00A,transfer
100545.0,-75.3311560434925,benzene_dimer_T_10.00A,transfer
100546.0,-75.34533580134486,benzene_dimer_T_10.00A,transfer
100547.0,-75.34071213455955,benzene_dimer_T_10.00A,transfer
100548.0,-75.3262736725778,benzene_dimer_T_10.00A,transfer
100549.0,-75.33574655539906,benzene_dimer_T_10.00A,transfer
100550.0,-75.32902484491225,benzene_dimer_T_10.00A,transfer
100551.0,-75.32865629660131,benzene_dimer_T_10.00A,transfer
100552.0,-75.3474514920411,benzene_dimer_T_10.00A,transfer
100553.0,-75.29458391004147,benzene_dimer_T_10.00A,transfer
100554.0,-75.32950708181502,benzene_dimer_T_10.00A,transfer
100555.0,-75.31125556732833,benzene_dimer_T_10.00A,transfer
100556.0,-75.33832863541757,benzene_dimer_T_10.00A,transfer
100557.0,-75.33549362545023,benzene_dimer_T_10.00A,transfer
100558.0,-75.3223292185904,benzene_dimer_T_10.00A,transfer
100559.0,-75.32454512087793,benzene_dimer_T_10.00A,transfer
100560.0,-75.3246733842158,benzene_dimer_T_10.00A,transfer
100561.0,-75.32909489301326,benzene_dimer_T_10.00A,transfer
100562.0,-75.31857808843664,benzene_dimer_T_10.00A,transfer
100563.0,-75.32988744367242,benzene_dimer_T_10.00A,transfer
100564.0,-75.32787670785082,benzene_dimer_T_10.00A,transfer
100565.0,-75.33581061822493,benzene_dimer_T_10.00A,transfer
100566.0,-75.3233883343022,benzene_dimer_T_10.00A,transfer
100567.0,-75.31113092775647,benzene_dimer_T_10.00A,transfer
100568.0,-75.30531580451944,benzene_dimer_T_10.00A,transfer
100569.0,-75.29686353960224,benzene_dimer_T_10.00A,transfer
100570.0,-75.34718049159139,benzene_dimer_T_10.00A,transfer
100571.0,-75.33477673904771,benzene_dimer_T_10.00A,transfer
100572.0,-75.32494364324283,benzene_dimer_T_10.00A,transfer
100573.0,-75.33804654872127,benzene_dimer_T_10.00A,transfer
100574.0,-75.33893700394015,benzene_dimer_T_10.00A,transfer
100575.0,-75.33462911770499,benzene_dimer_T_10.00A,transfer
100576.0,-75.31978329087755,benzene_dimer_T_10.00A,transfer
100577.0,-75.30918835074229,benzene_dimer_T_10.00A,transfer
100578.0,-75.33451721403434,benzene_dimer_T_10.00A,transfer
100579.0,-75.33883334121316,benzene_dimer_T_10.00A,transfer
100580.0,-75.34147128079707,benzene_dimer_T_10.00A,transfer
100581.0,-75.32125202189113,benzene_dimer_T_10.00A,transfer
100582.0,-75.33221916258795,benzene_dimer_T_10.00A,transfer
100583.0,-75.33141194105022,benzene_dimer_T_10.00A,transfer
100584.0,-75.32296532217904,benzene_dimer_T_10.00A,transfer
100585.0,-75.30914508658691,benzene_dimer_T_10.00A,transfer
100586.0,-75.32142785531411,benzene_dimer_T_10.00A,transfer
100587.0,-75.31753821911204,benzene_dimer_T_10.00A,transfer
100588.0,-75.3098569021176,benzene_dimer_T_10.00A,transfer
100589.0,-75.33379560810124,benzene_dimer_T_10.00A,transfer
100590.0,-75.32170847072913,benzene_dimer_T_10.00A,transfer
100591.0,-75.34157225218593,benzene_dimer_T_10.00A,transfer
100592.0,-75.32266557613417,benzene_dimer_T_10.00A,transfer
100593.0,-75.34732682245392,benzene_dimer_T_10.00A,transfer
100594.0,-75.316907038073,benzene_dimer_T_10.00A,transfer
100595.0,-75.34102197574279,benzene_dimer_T_10.00A,transfer
100596.0,-75.32368307418072,benzene_dimer_T_10.00A,transfer
100597.0,-75.32465826026106,benzene_dimer_T_10.00A,transfer
100598.0,-75.33794382414048,benzene_dimer_T_10.00A,transfer
100599.0,-75.32218946559675,benzene_dimer_T_10.00A,transfer
100600.0,-75.33822491875571,benzene_dimer_T_10.00A,transfer
100601.0,-75.32918687153915,benzene_dimer_T_10.00A,transfer
100602.0,-75.34637586452777,benzene_dimer_T_10.00A,transfer
100603.0,-75.31741235724962,benzene_dimer_T_10.00A,transfer
100604.0,-75.33718495516896,benzene_dimer_T_10.00A,transfer
100605.0,-75.33785906588021,benzene_dimer_T_10.00A,transfer
100606.0,-75.3161764614382,benzene_dimer_T_10.00A,transfer
100607.0,-75.32156099236546,benzene_dimer_T_10.00A,transfer
100608.0,-75.3174487140726,benzene_dimer_T_10.00A,transfer
100609.0,-75.33529636817063,benzene_dimer_T_10.00A,transfer
100610.0,-75.34829441696347,benzene_dimer_T_10.00A,transfer
100611.0,-75.33308016900408,benzene_dimer_T_10.00A,transfer
100612.0,-75.33230306269812,benzene_dimer_T_10.00A,transfer
100613.0,-75.33051099927314,benzene_dimer_T_10.00A,transfer
100614.0,-75.35776362152163,benzene_dimer_T_10.00A,transfer
100615.0,-75.338600038718,benzene_dimer_T_10.00A,transfer
100616.0,-75.34024543694076,benzene_dimer_T_10.00A,transfer
100617.0,-75.3388840261988,benzene_dimer_T_10.00A,transfer
100618.0,-75.33857652198009,benzene_dimer_T_10.00A,transfer
100619.0,-75.31918391141852,benzene_dimer_T_10.00A,transfer
100620.0,-75.31996455916183,benzene_dimer_T_10.00A,transfer
100621.0,-75.32903980508092,benzene_dimer_T_10.00A,transfer
100622.0,-75.31631853554697,benzene_dimer_T_10.00A,transfer
100623.0,-75.33758409247736,benzene_dimer_T_10.00A,transfer
100624.0,-75.36230050420465,benzene_dimer_T_10.00A,transfer
100625.0,-75.31506918854362,benzene_dimer_T_10.00A,transfer
100626.0,-75.32901040116192,benzene_dimer_T_10.00A,transfer
100627.0,-75.33471963182086,benzene_dimer_T_10.00A,transfer
100628.0,-75.31164311317909,benzene_dimer_T_10.00A,transfer
100629.0,-75.32231586301458,benzene_dimer_T_10.00A,transfer
100630.0,-75.34195823166675,benzene_dimer_T_10.00A,transfer
100631.0,-75.33462534127996,benzene_dimer_T_10.00A,transfer
100632.0,-75.34566141091855,benzene_dimer_T_10.00A,transfer
100633.0,-75.31289351517015,benzene_dimer_T_10.00A,transfer
100634.0,-75.3109521746727,benzene_dimer_T_10.00A,transfer
100635.0,-75.31978124448956,benzene_dimer_T_10.00A,transfer
100636.0,-75.32026403103443,benzene_dimer_T_10.00A,transfer
100637.0,-75.33547295271879,benzene_dimer_T_10.00A,transfer
100638.0,-75.34104769381128,benzene_dimer_T_10.00A,transfer
100639.0,-75.33835817097419,benzene_dimer_T_10.00A,transfer
100640.0,-75.3235740700051,benzene_dimer_T_10.00A,transfer
100641.0,-75.34400750081224,benzene_dimer_T_10.00A,transfer
100642.0,-75.33781756866236,benzene_dimer_T_10.00A,transfer
100643.0,-75.33577326035626,benzene_dimer_T_10.00A,transfer
100644.0,-75.29978051069575,benzene_dimer_T_10.00A,transfer
100645.0,-75.34267628433531,benzene_dimer_T_10.00A,transfer
100646.0,-75.31050886080442,benzene_dimer_T_10.00A,transfer
100647.0,-75.33101364160419,benzene_dimer_T_10.00A,transfer
100648.0,-75.33501720561345,benzene_dimer_T_10.00A,transfer
100649.0,-75.34951036928844,benzene_dimer_T_10.00A,transfer
100650.0,-75.32478930385916,benzene_dimer_T_10.00A,transfer
100651.0,-75.32564175463492,benzene_dimer_T_10.00A,transfer
100652.0,-75.3104235315787,benzene_dimer_T_10.00A,transfer
100653.0,-75.32405309516253,benzene_dimer_T_10.00A,transfer
100654.0,-75.31408406786247,benzene_dimer_T_10.00A,transfer
100655.0,-75.33584500669937,benzene_dimer_T_10.00A,transfer
100656.0,-75.30640482376633,benzene_dimer_T_10.00A,transfer
100657.0,-75.34467844013471,benzene_dimer_T_10.00A,transfer
100658.0,-75.31939662477008,benzene_dimer_T_10.00A,transfer
100659.0,-75.33474348307612,benzene_dimer_T_10.00A,transfer
100660.0,-75.33253968746789,benzene_dimer_T_10.00A,transfer
100661.0,-75.33354110090971,benzene_dimer_T_10.00A,transfer
100662.0,-75.33339929073455,benzene_dimer_T_10.00A,transfer
100663.0,-75.32993676019856,benzene_dimer_T_10.00A,transfer
100664.0,-75.31103864820108,benzene_dimer_T_10.00A,transfer
100665.0,-75.33083218384255,benzene_dimer_T_10.00A,transfer
100666.0,-75.33367187260052,benzene_dimer_T_10.00A,transfer
100667.0,-75.34060923466257,benzene_dimer_T_10.00A,transfer
100668.0,-75.30877397963626,benzene_dimer_T_10.00A,transfer
100669.0,-75.330137310385,benzene_dimer_T_10.00A,transfer
100670.0,-75.32369687931622,benzene_dimer_T_10.00A,transfer
100671.0,-75.31575338908661,benzene_dimer_T_10.00A,transfer
100672.0,-75.33424076117562,benzene_dimer_T_10.00A,transfer
100673.0,-75.32626446828957,benzene_dimer_T_10.00A,transfer
100674.0,-75.3357198065809,benzene_dimer_T_10.00A,transfer
100675.0,-75.33756940208119,benzene_dimer_T_10.00A,transfer
100676.0,-75.33263811395017,benzene_dimer_T_10.00A,transfer
100677.0,-75.34954148034521,benzene_dimer_T_10.00A,transfer
100678.0,-75.31280671995104,benzene_dimer_T_10.00A,transfer
100679.0,-75.30861826118448,benzene_dimer_T_10.00A,transfer
100680.0,-75.33182725826973,benzene_dimer_T_10.00A,transfer
100681.0,-75.32478084087066,benzene_dimer_T_10.00A,transfer
100682.0,-75.31241997371345,benzene_dimer_T_10.00A,transfer
100683.0,-75.3262471137509,benzene_dimer_T_10.00A,transfer
100684.0,-75.32504176714639,benzene_dimer_T_10.00A,transfer
100685.0,-75.33175053177919,benzene_dimer_T_10.00A,transfer
100686.0,-75.33087663275718,benzene_dimer_T_10.00A,transfer
100687.0,-75.33061557658051,benzene_dimer_T_10.00A,transfer
100688.0,-75.33814330182072,benzene_dimer_T_10.00A,transfer
100689.0,-75.32656705329964,benzene_dimer_T_10.00A,transfer
100690.0,-75.32581960581345,benzene_dimer_T_10.00A,transfer
100691.0,-75.34074572127221,benzene_dimer_T_10.00A,transfer
100692.0,-75.32214036819433,benzene_dimer_T_10.00A,transfer
100693.0,-75.333715802321,benzene_dimer_T_10.00A,transfer
100694.0,-75.32248793141233,benzene_dimer_T_10.00A,transfer
100695.0,-75.33144639542353,benzene_dimer_T_10.00A,transfer
100696.0,-75.32159068494447,benzene_dimer_T_10.00A,transfer
100697.0,-75.34419383729593,benzene_dimer_T_10.00A,transfer
100698.0,-75.33795834632627,benzene_dimer_T_10.00A,transfer
100699.0,-75.33301957567099,benzene_dimer_T_10.00A,transfer
100700.0,-75.33206140828216,benzene_dimer_T_10.00A,transfer
100701.0,-75.34508780808095,benzene_dimer_T_10.00A,transfer
100702.0,-75.32254602457766,benzene_dimer_T_10.00A,transfer
100703.0,-75.33252231611951,benzene_dimer_T_10.00A,transfer
100704.0,-75.33473359477888,benzene_dimer_T_10.00A,transfer
100705.0,-75.33167750248998,benzene_dimer_T_10.00A,transfer
100706.0,-75.30931678752444,benzene_dimer_T_10.00A,transfer
100707.0,-75.31364957089141,benzene_dimer_T_10.00A,transfer
100708.0,-75.3417951215587,benzene_dimer_T_10.00A,transfer
100709.0,-75.3298885495202,benzene_dimer_T_10.00A,transfer
100710.0,-75.35157084884864,benzene_dimer_T_10.00A,transfer
100711.0,-75.34107192984064,benzene_dimer_T_10.00A,transfer
100712.0,-75.31678768461073,benzene_dimer_T_10.00A,transfer
100713.0,-75.33462669318871,benzene_dimer_T_10.00A,transfer
100714.0,-75.33603386946665,benzene_dimer_T_10.00A,transfer
100715.0,-75.34014353884831,benzene_dimer_T_10.00A,transfer
100716.0,-75.32839272223995,benzene_dimer_T_10.00A,transfer
100717.0,-75.31342334143952,benzene_dimer_T_10.00A,transfer
100718.0,-75.32658390525364,benzene_dimer_T_10.00A,transfer
100719.0,-75.33209578588871,benzene_dimer_T_10.00A,transfer
100720.0,-75.33214129799276,benzene_dimer_T_10.00A,transfer
100721.0,-75.31823173355129,benzene_dimer_T_10.00A,transfer
100722.0,-75.30986975624046,benzene_dimer_T_10.00A,transfer
100723.0,-75.30478276808542,benzene_dimer_T_10.00A,transfer
100724.0,-75.34337392234563,benzene_dimer_T_10.00A,transfer
100725.0,-75.34674866246866,benzene_dimer_T_10.00A,transfer
100726.0,-75.3378941581996,benzene_dimer_T_10.00A,transfer
100727.0,-75.32331525469453,benzene_dimer_T_10.00A,transfer
100728.0,-75.34803735161067,benzene_dimer_T_10.00A,transfer
100729.0,-75.3381499421514,benzene_dimer_T_10.00A,transfer
100730.0,-75.32622493106345,benzene_dimer_T_10.00A,transfer
100731.0,-75.32699150156024,benzene_dimer_T_10.00A,transfer
100732.0,-75.32941129091724,benzene_dimer_T_10.00A,transfer
100733.0,-75.33187356843285,benzene_dimer_T_10.00A,transfer
100734.0,-75.33897743934592,benzene_dimer_T_10.00A,transfer
100735.0,-75.3289853989657,benzene_dimer_T_10.00A,transfer
100736.0,-75.34962934700101,benzene_dimer_T_10.00A,transfer
100737.0,-75.33266969149558,benzene_dimer_T_10.00A,transfer
100738.0,-75.31242054552753,benzene_dimer_T_10.00A,transfer
100739.0,-75.32604470962599,benzene_dimer_T_10.00A,transfer
100740.0,-75.3332268429997,benzene_dimer_T_10.00A,transfer
100741.0,-75.31587282281822,benzene_dimer_T_10.00A,transfer
100742.0,-75.31639482659759,benzene_dimer_T_10.00A,transfer
100743.0,-75.32912230490427,benzene_dimer_T_10.00A,transfer
100744.0,-75.3338072598503,benzene_dimer_T_10.00A,transfer
100745.0,-75.33518128712524,benzene_dimer_T_10.00A,transfer
100746.0,-75.32772611480142,benzene_dimer_T_10.00A,transfer
100747.0,-75.34377336374203,benzene_dimer_T_10.00A,transfer
100748.0,-75.33305337756786,benzene_dimer_T_10.00A,transfer
100749.0,-75.34644337187802,benzene_dimer_T_10.00A,transfer
100750.0,-75.33861351824623,benzene_dimer_T_10.00A,transfer
100751.0,-75.32117456021123,benzene_dimer_T_10.00A,transfer
